index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_MA3,Real_Avg_Wage_MA3_sa,Real_Avg_Wage_MA3_trend
8,2008-11-01,2008-11-01,2,Mining,1380573.67,2008,11,1457695.2133333331,1455461.3729531758,1496511.6905555555
9,2008-12-01,2008-12-01,2,Mining,1481627.12,2008,12,1474746.72,1464192.018439287,1475859.798472222
10,2009-01-01,2009-01-01,2,Mining,1409334.25,2009,1,1423845.0133333334,1390263.8777014401,1457491.6298611113
11,2009-02-01,2009-02-01,2,Mining,1398209.67,2009,2,1429723.68,1397424.0243681066,1445514.1894444446
12,2009-03-01,2009-03-01,2,Mining,1389131.68,2009,3,1398891.8666666665,1400003.3508351203,1443386.9972222222
13,2009-04-01,2009-04-01,2,Mining,1462338.69,2009,4,1416560.0133333334,1432209.1698976206,1446359.3556944442
14,2009-05-01,2009-05-01,2,Mining,1450312.15,2009,5,1433927.5066666666,1439410.24238894,1448316.7044444443
15,2009-06-01,2009-06-01,2,Mining,1424693.62,2009,6,1445781.4866666666,1475065.0348542177,1447914.1302777776
16,2009-07-01,2009-07-01,2,Mining,1473488.0,2009,7,1449497.923333333,1478028.4873542173,1450312.6230555552
17,2009-08-01,2009-08-01,2,Mining,1495052.91,2009,8,1464411.51,1491744.1761128982,1457529.2215277776
18,2009-09-01,2009-09-01,2,Mining,1524479.09,2009,9,1497673.3333333333,1481067.2189647162,1467079.05125
19,2009-10-01,2009-10-01,2,Mining,1440863.18,2009,10,1486798.3933333333,1474683.6861302594,1477018.974305556
20,2009-11-01,2009-11-01,2,Mining,1409230.13,2009,11,1458190.7999999998,1455956.9596198425,1486204.832638889
21,2009-12-01,2009-12-01,2,Mining,1543674.75,2009,12,1464589.3533333333,1454034.6517726204,1495099.0320833332
22,2010-01-01,2010-01-01,2,Mining,1521793.74,2010,1,1491566.2066666668,1457985.0710347735,1504288.4058333333
23,2010-02-01,2010-02-01,2,Mining,1540134.06,2010,2,1535200.8500000003,1502901.194368107,1512870.996111111
24,2010-03-01,2010-03-01,2,Mining,1505904.03,2010,3,1522610.61,1523722.094168454,1520065.4397222218
25,2010-04-01,2010-04-01,2,Mining,1548160.18,2010,4,1531399.423333333,1547048.5798976202,1526557.3934722221
26,2010-05-01,2010-05-01,2,Mining,1564581.88,2010,5,1539548.6966666665,1545031.43238894,1533817.3137499997
27,2010-06-01,2010-06-01,2,Mining,1548121.19,2010,6,1553621.0833333333,1582904.6315208843,1547635.745138889
28,2010-07-01,2010-07-01,2,Mining,1573906.82,2010,7,1562203.2966666666,1590733.8606875509,1573010.5970833332
29,2010-08-01,2010-08-01,2,Mining,1551036.9,2010,8,1557688.3033333335,1585020.9694462316,1608073.7383333328
30,2010-09-01,2010-09-01,2,Mining,1606245.84,2010,9,1577063.1866666668,1560457.0722980497,1646400.9172222218
31,2010-10-01,2010-10-01,2,Mining,1532363.55,2010,10,1563215.43,1551100.722796926,1682705.0179166666
32,2010-11-01,2010-11-01,2,Mining,1529426.16,2010,11,1556011.8500000003,1553778.009619843,1717636.215833333
33,2010-12-01,2010-12-01,2,Mining,2033442.26,2010,12,1698410.6566666665,1687855.9551059536,1751465.4094444443
34,2011-01-01,2011-01-01,2,Mining,2037355.63,2011,1,1866741.3499999999,1833160.2143681066,1783474.728611111
35,2011-02-01,2011-02-01,2,Mining,1933825.4,2011,2,2001541.0966666667,1969241.4410347734,1815394.3624999998
36,2011-03-01,2011-03-01,2,Mining,1957186.94,2011,3,1976122.6566666665,1977234.1408351203,1849629.513472222
37,2011-04-01,2011-04-01,2,Mining,1956545.04,2011,4,1949185.7933333332,1964834.9498976204,1886797.394861111
38,2011-05-01,2011-05-01,2,Mining,1966601.25,2011,5,1960111.0766666664,1965593.8123889398,1925956.6894444441
39,2011-06-01,2011-06-01,2,Mining,1911731.76,2011,6,1944959.3500000003,1974242.8981875514,1960707.8955555554
40,2011-07-01,2011-07-01,2,Mining,1938933.06,2011,7,1939088.6900000002,1967619.2540208844,1978797.795833333
41,2011-08-01,2011-08-01,2,Mining,1989957.55,2011,8,1946874.1233333333,1974206.7894462314,1974417.653194444
42,2011-09-01,2011-09-01,2,Mining,2099672.36,2011,9,2009520.9900000002,1992914.8756313832,1952870.6901388888
43,2011-10-01,2011-10-01,2,Mining,1978730.43,2011,10,2022786.78,2010672.0727969261,1926639.208611111
44,2011-11-01,2011-11-01,2,Mining,2030387.92,2011,11,2036263.57,2034029.7296198427,1902119.5624999998
45,2011-12-01,2011-12-01,2,Mining,2147445.3,2011,12,2052187.883333333,2041633.1817726202,1879295.8201388887
46,2012-01-01,2012-01-01,2,Mining,1663531.97,2012,1,1947121.7299999997,1913540.5943681065,1865162.1026388886
47,2012-02-01,2012-02-01,2,Mining,1637134.61,2012,2,1816037.2933333332,1783737.63770144,1864606.250833333
48,2012-03-01,2012-03-01,2,Mining,1632831.46,2012,3,1644499.3466666667,1645610.8308351205,1875935.1351388888
49,2012-04-01,2012-04-01,2,Mining,1683794.57,2012,4,1651253.5466666669,1666902.703230954,1892070.353611111
50,2012-05-01,2012-05-01,2,Mining,1692089.42,2012,5,1669571.8166666667,1675054.55238894,1901607.2230555555
51,2012-06-01,2012-06-01,2,Mining,1687302.39,2012,6,1687728.7933333332,1717012.3415208843,1899104.8486111108
52,2012-07-01,2012-07-01,2,Mining,2191938.27,2012,7,1857110.0266666666,1885640.5906875508,1896696.0665277778
53,2012-08-01,2012-08-01,2,Mining,2167296.37,2012,8,2015512.343333333,2042845.0094462312,1911754.639722222
54,2012-09-01,2012-09-01,2,Mining,2279093.34,2012,9,2212775.9933333336,2196169.8789647166,1950450.8558333332
55,2012-10-01,2012-10-01,2,Mining,2173941.35,2012,10,2206777.02,2194662.312796926,2000614.2080555556
56,2012-11-01,2012-11-01,2,Mining,1790439.9,2012,11,2081158.1966666665,2078924.3562865092,2049923.180972222
57,2012-12-01,2012-12-01,2,Mining,1877327.56,2012,12,1947236.2700000003,1936681.5684392874,2098169.7327777776
58,2013-01-01,2013-01-01,2,Mining,2315020.26,2013,1,1994262.5733333332,1960681.43770144,2138060.953194444
59,2013-02-01,2013-02-01,2,Mining,2198558.8,2013,2,2130302.2066666665,2098002.5510347732,2163805.707638889
60,2013-03-01,2013-03-01,2,Mining,2263251.8,2013,3,2258943.6199999996,2260055.1041684537,2169679.8618055554
61,2013-04-01,2013-04-01,2,Mining,2260378.58,2013,4,2240729.7266666666,2256378.883230954,2157427.452083333
62,2013-05-01,2013-05-01,2,Mining,2266902.58,2013,5,2263510.986666667,2268993.7223889404,2140172.315833333
63,2013-06-01,2013-06-01,2,Mining,2227839.44,2013,6,2251706.8666666667,2280990.414854218,2129106.083472222
64,2013-07-01,2013-07-01,2,Mining,2256821.71,2013,7,2250521.243333333,2279051.8073542174,2122210.0369444443
65,2013-08-01,2013-08-01,2,Mining,2235264.55,2013,8,2239975.2333333334,2267307.899446232,2107598.1734722224
66,2013-09-01,2013-09-01,2,Mining,1895792.15,2013,9,2129292.803333333,2112686.688964716,2081118.2711111112
67,2013-10-01,2013-10-01,2,Mining,1857550.43,2013,10,1996202.3766666667,1984087.6694635928,2049619.2626388886
68,2013-11-01,2013-11-01,2,Mining,1879486.13,2013,11,1877609.57,1875375.7296198427,2018389.4474999998
69,2013-12-01,2013-12-01,2,Mining,1918549.4,2013,12,1885195.32,1874640.6184392872,1986805.6405555552
70,2014-01-01,2014-01-01,2,Mining,1874359.69,2014,1,1890798.4066666665,1857217.2710347732,1955473.0458333332
71,2014-02-01,2014-02-01,2,Mining,1856335.86,2014,2,1883081.6500000001,1850781.9943681068,1924076.0890277775
72,2014-03-01,2014-03-01,2,Mining,1881244.01,2014,3,1870646.5199999998,1871758.0041684536,1898322.9622222222
73,2014-04-01,2014-04-01,2,Mining,1881572.0,2014,4,1873050.6233333333,1888699.7798976204,1883233.9456944445
74,2014-05-01,2014-05-01,2,Mining,1882207.57,2014,5,1881674.5266666666,1887157.26238894,1878708.4208333332
75,2014-06-01,2014-06-01,2,Mining,1862816.31,2014,6,1875531.9600000002,1904815.5081875513,1879836.002083333
76,2014-07-01,2014-07-01,2,Mining,1879117.75,2014,7,1874713.876666667,1903244.4406875512,1881715.3691666664
77,2014-08-01,2014-08-01,2,Mining,1844832.85,2014,8,1862255.6366666667,1889588.3027795649,1884283.1691666665
78,2014-09-01,2014-09-01,2,Mining,1942861.47,2014,9,1888937.3566666667,1872331.2422980496,1886470.200972222
79,2014-10-01,2014-10-01,2,Mining,1835569.96,2014,10,1874421.4266666668,1862306.7194635929,1887951.1640277775
80,2014-11-01,2014-11-01,2,Mining,1893902.34,2014,11,1890777.923333333,1888544.0829531758,1889332.548194444
81,2014-12-01,2014-12-01,2,Mining,1967794.45,2014,12,1899088.9166666667,1888534.2151059539,1890861.283611111
82,2015-01-01,2015-01-01,2,Mining,1904332.07,2015,1,1922009.62,1888428.4843681068,1892848.514861111
83,2015-02-01,2015-02-01,2,Mining,1868366.39,2015,2,1913497.6366666667,1881197.9810347734,1895520.043888889
84,2015-03-01,2015-03-01,2,Mining,1905459.43,2015,3,1892719.2966666666,1893830.7808351205,1898861.5854166667
85,2015-04-01,2015-04-01,2,Mining,1885737.06,2015,4,1886520.96,1902170.116564287,1903145.1358333335
86,2015-05-01,2015-05-01,2,Mining,1912875.74,2015,5,1901357.4100000001,1906840.1457222735,1908439.6725
87,2015-06-01,2015-06-01,2,Mining,1879003.38,2015,6,1892538.7266666666,1921822.2748542177,1914782.6630555554
88,2015-07-01,2015-07-01,2,Mining,1924322.86,2015,7,1905400.6600000001,1933931.2240208844,1921442.0430555553
89,2015-08-01,2015-08-01,2,Mining,1883730.41,2015,8,1895685.5499999998,1923018.216112898,1927448.5390277775
90,2015-09-01,2015-09-01,2,Mining,1999060.05,2015,9,1935704.4400000002,1919098.325631383,1932753.2294444444
91,2015-10-01,2015-10-01,2,Mining,1908588.2,2015,10,1930459.5533333335,1918344.8461302596,1938241.493472222
92,2015-11-01,2015-11-01,2,Mining,1977777.78,2015,11,1961808.6766666665,1959574.8362865092,1944063.4630555555
93,2015-12-01,2015-12-01,2,Mining,2054503.83,2015,12,1980289.9366666668,1969735.2351059539,1949841.1581944441
94,2016-01-01,2016-01-01,2,Mining,1969619.55,2016,1,2000633.72,1967052.5843681067,1955275.7706944444
95,2016-02-01,2016-02-01,2,Mining,1912964.94,2016,2,1979029.4400000002,1946729.7843681069,1960653.9302777778
96,2016-03-01,2016-03-01,2,Mining,1980915.7,2016,3,1954500.0633333332,1955611.547501787,1966590.1573611111
97,2016-04-01,2016-04-01,2,Mining,1975494.95,2016,4,1956458.53,1972107.6865642872,1973306.1063888888
98,2016-05-01,2016-05-01,2,Mining,1957030.68,2016,5,1971147.11,1976629.8457222735,1980010.6177777774
99,2016-06-01,2016-06-01,2,Mining,1951715.5,2016,6,1961413.71,1990697.258187551,1985557.8511111108
100,2016-07-01,2016-07-01,2,Mining,1992122.95,2016,7,1966956.3766666667,1995486.940687551,1988614.6762499996
101,2016-08-01,2016-08-01,2,Mining,1945778.54,2016,8,1963205.6633333333,1990538.3294462315,1989703.933472222
102,2016-09-01,2016-09-01,2,Mining,2094059.84,2016,9,2010653.7766666666,1994047.6622980495,1989423.359722222
103,2016-10-01,2016-10-01,2,Mining,2010240.6,2016,10,2016692.9933333334,2004578.2861302595,1989010.2820833335
104,2016-11-01,2016-11-01,2,Mining,2005150.09,2016,11,2036483.51,2034249.6696198427,1990252.247361111
105,2016-12-01,2016-12-01,2,Mining,2100855.42,2016,12,2038748.7033333334,2028194.0017726205,1993469.2679166666
106,2017-01-01,2017-01-01,2,Mining,1940610.76,2017,1,2015538.7566666668,1981957.6210347735,1997069.909722222
107,2017-02-01,2017-02-01,2,Mining,1929333.55,2017,2,1990266.576666667,1957966.9210347736,1999865.7230555555
108,2017-03-01,2017-03-01,2,Mining,1939643.16,2017,3,1936529.156666667,1937640.6408351208,2002443.8766666667
109,2017-04-01,2017-04-01,2,Mining,2024570.01,2017,4,1964515.5733333335,1980164.7298976206,2005324.4830555557
110,2017-05-01,2017-05-01,2,Mining,2014478.53,2017,5,1992897.2333333334,1998379.9690556068,2008708.2279166668
111,2017-06-01,2017-06-01,2,Mining,2011567.7,2017,6,2016872.08,2046155.6281875512,2012055.3233333332
112,2017-07-01,2017-07-01,2,Mining,1967694.0,2017,7,1997913.4100000001,2026443.9740208844,2016833.7186111107
113,2017-08-01,2017-08-01,2,Mining,2018782.75,2017,8,1999348.1500000001,2026680.8161128983,2023604.4745833331
114,2017-09-01,2017-09-01,2,Mining,2122684.18,2017,9,2036386.9766666668,2019780.8622980497,2033205.4251388889
115,2017-10-01,2017-10-01,2,Mining,2038816.11,2017,10,2060094.346666667,2047979.639463593,2043924.5875000001
116,2017-11-01,2017-11-01,2,Mining,2061375.81,2017,11,2074292.0333333334,2072058.192953176,2053537.649166667
117,2017-12-01,2017-12-01,2,Mining,2143619.49,2017,12,2081270.47,2070715.768439287,2060579.4418055555
118,2018-01-01,2018-01-01,2,Mining,2058100.13,2018,1,2087698.4766666666,2054117.3410347733,2066480.3693055555
119,2018-02-01,2018-02-01,2,Mining,2040095.38,2018,2,2080605.0,2048305.3443681067,2072871.2295833332
120,2018-03-01,2018-03-01,2,Mining,2131645.13,2018,3,2076613.5466666669,2077725.0308351207,2079676.335972222
121,2018-04-01,2018-04-01,2,Mining,2073332.73,2018,4,2081691.08,2097340.2365642875,2086391.3087499999
122,2018-05-01,2018-05-01,2,Mining,2114327.76,2018,5,2106435.2066666665,2111917.94238894,2093299.8781944443
123,2018-06-01,2018-06-01,2,Mining,2029350.9,2018,6,2072337.1300000001,2101620.678187551,2109218.5504166665
124,2018-07-01,2018-07-01,2,Mining,2108533.2,2018,7,2084070.62,2112601.1840208843,2141933.210972222
125,2018-08-01,2018-08-01,2,Mining,2061830.66,2018,8,2066571.586666667,2093904.252779565,2188948.4715277776
126,2018-09-01,2018-09-01,2,Mining,2227094.42,2018,9,2132486.0933333337,2115879.9789647167,2239314.3798611113
127,2018-10-01,2018-10-01,2,Mining,2086538.65,2018,10,2125154.5766666667,2113039.869463593,2285652.9256944447
128,2018-11-01,2018-11-01,2,Mining,2211479.34,2018,11,2175037.47,2172803.629619843,2328960.3705555554
129,2018-12-01,2018-12-01,2,Mining,2789701.51,2018,12,2362573.1666666665,2352018.4651059536,2365052.341388889
130,2019-01-01,2019-01-01,2,Mining,2773462.05,2019,1,2591547.6333333333,2557966.49770144,2392561.7572222226
131,2019-02-01,2019-02-01,2,Mining,2552202.73,2019,2,2705122.096666667,2672822.441034774,2419100.682916667
132,2019-03-01,2019-03-01,2,Mining,2656969.97,2019,3,2660878.2500000005,2661989.7341684545,2453191.1134722224
133,2019-04-01,2019-04-01,2,Mining,2619481.73,2019,4,2609551.476666667,2625200.6332309544,2494205.1777777784
134,2019-05-01,2019-05-01,2,Mining,2577408.76,2019,5,2617953.486666667,2623436.2223889404,2533519.3373611113
135,2019-06-01,2019-06-01,2,Mining,2084187.96,2019,6,2427026.15,2456309.698187551,2562698.612777778
136,2019-07-01,2019-07-01,2,Mining,2507226.02,2019,7,2389607.58,2418138.1440208843,2577745.8094444447
137,2019-08-01,2019-08-01,2,Mining,2602492.55,2019,8,2397968.8433333333,2425301.5094462316,2582153.3459722223
138,2019-09-01,2019-09-01,2,Mining,2748058.94,2019,9,2619259.17,2602653.055631383,2583207.142638889
139,2019-10-01,2019-10-01,2,Mining,2517605.64,2019,10,2622719.0433333335,2610604.3361302596,2586246.837916666
140,2019-11-01,2019-11-01,2,Mining,2597373.92,2019,11,2621012.8333333335,2618778.992953176,2590204.355694444
141,2019-12-01,2019-12-01,2,Mining,2735721.68,2019,12,2616900.4133333336,2606345.7117726207,2600744.2781944443
142,2020-01-01,2020-01-01,2,Mining,2761963.72,2020,1,2698353.106666667,2664771.9710347736,2618476.9531944445
143,2020-02-01,2020-02-01,2,Mining,2614607.1,2020,2,2704097.5,2671797.8443681067,2636595.8677777783
144,2020-03-01,2020-03-01,2,Mining,2685011.08,2020,3,2687193.966666667,2688305.450835121,2647748.456666667
145,2020-04-01,2020-04-01,2,Mining,2668947.16,2020,4,2656188.446666667,2671837.603230954,2651773.090277778
146,2020-05-01,2020-05-01,2,Mining,2644932.59,2020,5,2666296.9433333334,2671779.679055607,2655734.5011111116
147,2020-06-01,2020-06-01,2,Mining,2581042.75,2020,6,2631640.8333333335,2660924.3815208846,2660659.285416667
148,2020-07-01,2020-07-01,2,Mining,2605755.95,2020,7,2610577.096666667,2639107.6606875514,2665419.750277777
149,2020-08-01,2020-08-01,2,Mining,2648761.13,2020,8,2611853.276666667,2639185.942779565,2668004.095
150,2020-09-01,2020-09-01,2,Mining,2764593.53,2020,9,2673036.87,2656430.755631383,2668172.6172222225
151,2020-10-01,2020-10-01,2,Mining,2583242.99,2020,10,2665532.5500000003,2653417.8427969264,2667037.969305556
152,2020-11-01,2020-11-01,2,Mining,2671983.04,2020,11,2673273.186666667,2671039.3462865097,2665263.3991666664
153,2020-12-01,2020-12-01,2,Mining,2793278.62,2020,12,2682834.883333334,2672280.181772621,2663669.759722222
154,2021-01-01,2021-01-01,2,Mining,2774747.72,2021,1,2746669.7933333335,2713088.65770144,2662671.5947222225
155,2021-02-01,2021-02-01,2,Mining,2585388.92,2021,2,2717805.0866666674,2685505.431034774,2662890.845555555
156,2021-03-01,2021-03-01,2,Mining,2672456.1,2021,3,2677530.9133333336,2678642.3975017876,2663521.57
157,2021-04-01,2021-04-01,2,Mining,2658014.83,2021,4,2638619.95,2654269.1065642876,2663842.051666667
158,2021-05-01,2021-05-01,2,Mining,2593356.34,2021,5,2641275.756666667,2646758.4923889404,2662943.681250001
159,2021-06-01,2021-06-01,2,Mining,2603872.85,2021,6,2618414.6733333333,2647698.2215208844,2661017.3647222226
160,2021-07-01,2021-07-01,2,Mining,2602312.7,2021,7,2599847.296666667,2628377.860687551,2659748.768055556
161,2021-08-01,2021-08-01,2,Mining,2677349.74,2021,8,2627845.096666667,2655177.7627795655,2659121.570833334
162,2021-09-01,2021-09-01,2,Mining,2736884.87,2021,9,2672182.436666667,2655576.32229805,2658216.654305556
163,2021-10-01,2021-10-01,2,Mining,2608001.02,2021,10,2674078.5433333335,2661963.8361302596,2655569.770972222
164,2021-11-01,2021-11-01,2,Mining,2584613.02,2021,11,2643166.303333333,2640932.462953176,2652666.7370833326
165,2021-12-01,2021-12-01,2,Mining,2807516.47,2021,12,2666710.1700000004,2656155.4684392875,2650087.9365277784
166,2022-01-01,2022-01-01,2,Mining,2804915.07,2022,1,2732348.186666667,2698767.0510347737,2647284.3948611114
167,2022-02-01,2022-02-01,2,Mining,2538790.34,2022,2,2717073.9600000004,2684774.304368107,2643053.4906944446
168,2022-03-01,2022-03-01,2,Mining,2625926.72,2022,3,2656544.0433333335,2657655.5275017875,2638666.0452777776
