Wage_Date;State_From;From_Label;To_Not_Present;To_Agriculture, forestry and fishing;To_Mining;To_Manufacturing;To_Electricity, gas, water and waste management;To_Construction;To_Wholesale and retail trade;;;;;;
01-03-22;8;Financial intermediation;0.0236;0.0003;0.0;0.0005;0.0001;0.0009;0.0024;0.0015;0.9655;0.0003;0.0031;0.0016;0.0002
01-03-22;9;Real estate and housing services;0.0379;0.0007;0.0;0.0013;0.0;0.0062;0.0033;0.0007;0.002;0.9407;0.0043;0.0027;0.0001
01-03-22;10;Business services;0.0677;0.0022;0.0005;0.0036;0.0004;0.0057;0.0091;0.0035;0.0009;0.0002;0.8991;0.0068;0.0003
01-03-22;11;Personal services;0.0457;0.0004;0.0001;0.0013;0.0002;0.001;0.0032;0.0012;0.0004;0.0001;0.0052;0.9408;0.0006
01-03-22;12;Public administration;0.0399;0.0004;0.0001;0.0003;0.0001;0.001;0.0017;0.0008;0.0;0.0001;0.0019;0.0059;0.9478
01-04-22;0;Not_Present;0.0;0.0824;0.0051;0.0748;0.0059;0.1645;0.2291;0.0718;0.0138;0.0051;0.207;0.1285;0.0121
01-04-22;1;Agriculture, forestry and fishing;0.1418;0.8368;0.0001;0.0031;0.0003;0.0043;0.005;0.0015;0.0001;0.0001;0.0054;0.0011;0.0003
01-04-22;2;Mining;0.0162;0.0001;0.9757;0.0008;0.0002;0.0027;0.001;0.0007;0.0002;0.0001;0.0022;0.0001;0.0
01-04-22;3;Manufacturing;0.044;0.0018;0.0002;0.9371;0.0001;0.0042;0.0049;0.0014;0.0001;0.0001;0.0047;0.0013;0.0001
01-04-22;4;Electricity, gas, water and waste management;0.0394;0.0006;0.0006;0.0018;0.9378;0.0051;0.0023;0.0016;0.0006;0.0002;0.0082;0.0017;0.0001
01-04-22;5;Construction;0.076;0.0014;0.0005;0.003;0.0009;0.9041;0.0028;0.0017;0.0003;0.0004;0.0076;0.0013;0.0001
01-04-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-04-22;7;Transport, communications and information services;0.041;0.0009;0.0002;0.0015;0.0003;0.0025;0.0032;0.9431;0.0007;0.0001;0.0049;0.0016;0.0001
01-04-22;8;Financial intermediation;0.0269;0.0002;0.0001;0.0007;0.0002;0.0011;0.0027;0.0019;0.9615;0.0002;0.0032;0.0015;0.0
01-04-22;9;Real estate and housing services;0.0403;0.0004;0.0;0.0006;0.0003;0.0058;0.0037;0.0011;0.0011;0.9399;0.0038;0.0028;0.0
01-04-22;10;Business services;0.0721;0.0017;0.0005;0.0038;0.0004;0.0055;0.0092;0.0037;0.0012;0.0002;0.8962;0.0053;0.0003
01-04-22;11;Personal services;0.0342;0.0003;0.0;0.0011;0.0001;0.0009;0.0029;0.001;0.0003;0.0001;0.0044;0.9542;0.0004
01-04-22;12;Public administration;0.0481;0.0004;0.0;0.0005;0.0001;0.0021;0.0011;0.0004;0.0001;0.0001;0.0024;0.0033;0.9414
01-05-22;0;Not_Present;0.0;0.095;0.005;0.0709;0.0077;0.1717;0.2269;0.0699;0.0138;0.0049;0.2083;0.1153;0.0106
01-05-22;1;Agriculture, forestry and fishing;0.136;0.8442;0.0;0.0026;0.0001;0.0047;0.0045;0.0017;0.0002;0.0001;0.0044;0.0013;0.0001
01-05-22;2;Mining;0.0142;0.0003;0.9776;0.0006;0.0004;0.0025;0.0005;0.0006;0.0001;0.0;0.003;0.0003;0.0
01-05-22;3;Manufacturing;0.0408;0.0013;0.0002;0.9425;0.0002;0.0038;0.0039;0.0011;0.0002;0.0;0.0048;0.0011;0.0001
01-05-22;4;Electricity, gas, water and waste management;0.0286;0.0004;0.0009;0.0014;0.9512;0.0053;0.0019;0.0014;0.0005;0.0001;0.0057;0.0028;0.0
01-05-22;5;Construction;0.0683;0.0011;0.0004;0.0035;0.0005;0.9134;0.0025;0.0015;0.0001;0.0002;0.0071;0.0013;0.0001
01-05-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-05-22;7;Transport, communications and information services;0.0364;0.0007;0.0002;0.0011;0.0002;0.0021;0.0028;0.9495;0.0006;0.0001;0.0046;0.0015;0.0001
01-05-22;8;Financial intermediation;0.0212;0.0001;0.0002;0.0004;0.0001;0.0013;0.0026;0.0031;0.9666;0.0001;0.0031;0.0012;0.0001
01-05-22;9;Real estate and housing services;0.0364;0.0004;0.0;0.0006;0.0;0.0081;0.0029;0.0009;0.0007;0.9441;0.0027;0.0031;0.0001
01-05-22;10;Business services;0.06;0.0012;0.0004;0.0033;0.0004;0.0049;0.0075;0.003;0.0009;0.0002;0.9132;0.0048;0.0001
01-05-22;11;Personal services;0.0282;0.0002;0.0001;0.0009;0.0001;0.0008;0.0025;0.001;0.0003;0.0001;0.004;0.9613;0.0003
01-05-22;12;Public administration;0.0221;0.0005;0.0;0.0003;0.0;0.0006;0.001;0.0001;0.0002;0.0;0.0011;0.0025;0.9716
01-06-22;0;Not_Present;0.0;0.1301;0.0052;0.0733;0.0061;0.1712;0.2161;0.0728;0.0122;0.0057;0.1895;0.1077;0.0101
01-06-22;1;Agriculture, forestry and fishing;0.1073;0.8761;0.0001;0.0036;0.0002;0.0032;0.0033;0.0016;0.0;0.0001;0.0037;0.0007;0.0001
01-06-22;2;Mining;0.0178;0.0001;0.9762;0.0006;0.0003;0.0012;0.0008;0.0006;0.0003;0.0;0.0019;0.0;0.0001
01-06-22;3;Manufacturing;0.0405;0.0015;0.0003;0.9436;0.0002;0.0038;0.0035;0.0011;0.0002;0.0001;0.004;0.0011;0.0
01-06-22;4;Electricity, gas, water and waste management;0.0284;0.0003;0.0006;0.0021;0.9521;0.0058;0.0017;0.0014;0.0002;0.0;0.0053;0.0019;0.0002
01-06-22;5;Construction;0.0734;0.001;0.0004;0.003;0.0004;0.9098;0.0023;0.0014;0.0001;0.0003;0.0069;0.0009;0.0001
01-06-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-06-22;7;Transport, communications and information services;0.0348;0.0007;0.0002;0.001;0.0003;0.0017;0.0026;0.9525;0.0006;0.0001;0.0043;0.0011;0.0
01-06-22;8;Financial intermediation;0.0209;0.0003;0.0;0.0005;0.0;0.0008;0.0024;0.0011;0.9695;0.0004;0.003;0.001;0.0001
01-06-22;9;Real estate and housing services;0.0368;0.0007;0.0001;0.0006;0.0;0.0065;0.0047;0.0011;0.0011;0.9428;0.0032;0.0023;0.0
01-06-22;10;Business services;0.0609;0.0015;0.0005;0.0035;0.0004;0.0047;0.0067;0.003;0.001;0.0002;0.9133;0.0042;0.0002
01-06-22;11;Personal services;0.0268;0.0003;0.0001;0.0008;0.0001;0.0008;0.002;0.0008;0.0002;0.0001;0.0038;0.9639;0.0003
01-06-22;12;Public administration;0.0196;0.0003;0.0;0.0002;0.0;0.0003;0.0003;0.0003;0.0002;0.0;0.0009;0.0026;0.9754
01-07-22;0;Not_Present;0.0;0.1256;0.0054;0.0701;0.0069;0.1772;0.2123;0.072;0.0144;0.0058;0.2094;0.0942;0.0066
01-07-22;1;Agriculture, forestry and fishing;0.0723;0.915;0.0;0.0017;0.0;0.0028;0.0025;0.0011;0.0002;0.0001;0.0037;0.0005;0.0
01-07-22;2;Mining;0.0169;0.0002;0.9758;0.0003;0.0003;0.0014;0.0006;0.0008;0.0001;0.0;0.0035;0.0002;0.0
01-07-22;3;Manufacturing;0.0373;0.0014;0.0002;0.9494;0.0002;0.0032;0.0029;0.0009;0.0002;0.0;0.0035;0.0009;0.0001
01-07-22;4;Electricity, gas, water and waste management;0.0267;0.0005;0.0003;0.0011;0.9619;0.0033;0.0019;0.0011;0.0001;0.0;0.0026;0.0005;0.0001
01-07-22;5;Construction;0.0722;0.0011;0.0003;0.0025;0.0005;0.9117;0.0019;0.0015;0.0002;0.0004;0.0068;0.001;0.0
01-07-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-07-22;7;Transport, communications and information services;0.0337;0.0007;0.0002;0.0007;0.0003;0.0016;0.002;0.9547;0.0006;0.0001;0.0041;0.0011;0.0
01-07-22;8;Financial intermediation;0.0184;0.0001;0.0001;0.0006;0.0001;0.0004;0.002;0.0013;0.9734;0.0002;0.0023;0.001;0.0
01-07-22;9;Real estate and housing services;0.0367;0.0001;0.0;0.0003;0.0003;0.0061;0.0029;0.0007;0.0013;0.944;0.0049;0.0026;0.0001
01-07-22;10;Business services;0.0537;0.0009;0.0006;0.0026;0.0005;0.0041;0.0061;0.0027;0.0008;0.0001;0.9238;0.0039;0.0001
01-07-22;11;Personal services;0.0288;0.0003;0.0;0.0007;0.0001;0.0007;0.0018;0.0006;0.0003;0.0001;0.0036;0.9628;0.0002
01-07-22;12;Public administration;0.0233;0.0003;0.0001;0.0004;0.0001;0.0006;0.0006;0.0002;0.0;0.0;0.001;0.0019;0.9716
01-08-22;0;Not_Present;0.0;0.1053;0.0051;0.0698;0.0064;0.1852;0.2067;0.0661;0.014;0.0058;0.2058;0.1179;0.0119
01-08-22;1;Agriculture, forestry and fishing;0.0771;0.909;0.0001;0.0016;0.0002;0.0025;0.003;0.0016;0.0001;0.0;0.0041;0.0005;0.0002
01-08-22;2;Mining;0.0173;0.0;0.9753;0.0013;0.0003;0.0011;0.0009;0.0009;0.0;0.0;0.0029;0.0001;0.0
01-08-22;3;Manufacturing;0.0363;0.0014;0.0002;0.9494;0.0001;0.0035;0.0028;0.0009;0.0002;0.0001;0.0041;0.0009;0.0
01-08-22;4;Electricity, gas, water and waste management;0.0269;0.0002;0.0005;0.0014;0.9582;0.0035;0.0012;0.0021;0.0003;0.0002;0.0044;0.0009;0.0001
01-08-22;5;Construction;0.0699;0.0011;0.0003;0.0027;0.0005;0.9146;0.0021;0.0015;0.0002;0.0004;0.0058;0.0009;0.0001
01-08-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-08-22;7;Transport, communications and information services;0.034;0.0008;0.0001;0.001;0.0001;0.0019;0.0026;0.9538;0.0006;0.0002;0.0041;0.0009;0.0
01-08-22;8;Financial intermediation;0.0175;0.0002;0.0001;0.0003;0.0002;0.0006;0.0033;0.001;0.9729;0.0002;0.0028;0.0006;0.0001
01-08-22;9;Real estate and housing services;0.0331;0.0001;0.0;0.0006;0.0001;0.0059;0.0028;0.0016;0.0016;0.9484;0.0036;0.0022;0.0
01-08-22;10;Business services;0.0498;0.0014;0.0005;0.0032;0.0004;0.0046;0.0057;0.003;0.001;0.0002;0.9265;0.0036;0.0001
01-08-22;11;Personal services;0.0273;0.0003;0.0;0.001;0.0001;0.0008;0.0018;0.0008;0.0003;0.0001;0.0043;0.963;0.0003
01-08-22;12;Public administration;0.0182;0.0001;0.0001;0.0003;0.0;0.0005;0.0008;0.0003;0.0001;0.0;0.0021;0.0019;0.9759
01-09-22;0;Not_Present;0.0;0.1167;0.0064;0.0683;0.008;0.1702;0.2071;0.073;0.0127;0.0054;0.22;0.1036;0.0086
01-09-22;1;Agriculture, forestry and fishing;0.106;0.8823;0.0;0.0017;0.0002;0.0024;0.0019;0.0012;0.0001;0.0;0.0035;0.0006;0.0001
01-09-22;2;Mining;0.0139;0.0002;0.9788;0.0006;0.0003;0.0012;0.0007;0.0004;0.0;0.0;0.0037;0.0001;0.0001
01-09-22;3;Manufacturing;0.0392;0.0012;0.0002;0.9472;0.0002;0.0033;0.0031;0.0008;0.0001;0.0002;0.0037;0.0009;0.0
01-09-22;4;Electricity, gas, water and waste management;0.0254;0.0001;0.001;0.001;0.9625;0.0039;0.0016;0.0011;0.0004;0.0002;0.0021;0.0006;0.0
01-09-22;5;Construction;0.0741;0.001;0.0004;0.0026;0.0006;0.9107;0.0017;0.0011;0.0004;0.0003;0.0062;0.0007;0.0001
01-09-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-09-22;7;Transport, communications and information services;0.0355;0.0008;0.0003;0.0008;0.0001;0.0016;0.0021;0.9535;0.0007;0.0001;0.0035;0.0012;0.0
01-09-22;8;Financial intermediation;0.0189;0.0002;0.0;0.0004;0.0001;0.0005;0.0019;0.001;0.9729;0.0004;0.0026;0.0011;0.0
01-09-22;9;Real estate and housing services;0.0375;0.0003;0.0001;0.0009;0.0001;0.0075;0.0036;0.0014;0.001;0.9424;0.0032;0.0019;0.0
01-09-22;10;Business services;0.0502;0.0012;0.0004;0.0025;0.0005;0.004;0.005;0.0027;0.0007;0.0002;0.9288;0.0036;0.0002
01-09-22;11;Personal services;0.0257;0.0002;0.0;0.0005;0.0001;0.0005;0.0016;0.0007;0.0002;0.0001;0.0031;0.9671;0.0002
01-09-22;12;Public administration;0.0182;0.0;0.0;0.0001;0.0;0.0002;0.0004;0.0001;0.0001;0.0;0.0007;0.0027;0.9776
01-10-22;0;Not_Present;0.0;0.1665;0.0052;0.0718;0.0078;0.1672;0.2158;0.0616;0.0116;0.0048;0.1924;0.0883;0.0071
01-10-22;1;Agriculture, forestry and fishing;0.0749;0.9122;0.0001;0.0019;0.0001;0.0024;0.0029;0.0011;0.0001;0.0001;0.0034;0.0006;0.0001
01-10-22;2;Mining;0.0156;0.0003;0.9773;0.0004;0.0006;0.002;0.0006;0.0007;0.0002;0.0003;0.0019;0.0001;0.0
01-10-22;3;Manufacturing;0.0337;0.0014;0.0004;0.9524;0.0003;0.0034;0.0028;0.0008;0.0001;0.0;0.0041;0.0006;0.0
01-10-22;4;Electricity, gas, water and waste management;0.024;0.0016;0.0004;0.0016;0.9587;0.005;0.0006;0.0017;0.0006;0.0002;0.0048;0.0009;0.0
01-10-22;5;Construction;0.0762;0.0014;0.0003;0.0031;0.0005;0.9075;0.0023;0.0011;0.0002;0.0003;0.006;0.0011;0.0
01-10-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-10-22;7;Transport, communications and information services;0.0343;0.0008;0.0001;0.0008;0.0002;0.0017;0.0023;0.9541;0.0006;0.0001;0.0038;0.0011;0.0
01-10-22;8;Financial intermediation;0.0164;0.0002;0.0001;0.0005;0.0;0.0005;0.0018;0.0008;0.9758;0.0002;0.0026;0.001;0.0
01-10-22;9;Real estate and housing services;0.0308;0.001;0.0;0.0009;0.0;0.0044;0.0023;0.0007;0.0016;0.9527;0.0038;0.0017;0.0
01-10-22;10;Business services;0.0504;0.0017;0.0005;0.0032;0.0004;0.0042;0.0051;0.0024;0.0007;0.0002;0.9274;0.0036;0.0001
01-10-22;11;Personal services;0.0272;0.0003;0.0001;0.0007;0.0001;0.0006;0.0016;0.0007;0.0002;0.0001;0.0032;0.965;0.0002
01-10-22;12;Public administration;0.0214;0.0004;0.0001;0.0002;0.0;0.0002;0.0005;0.0004;0.0001;0.0001;0.0006;0.0019;0.9742
01-11-22;0;Not_Present;0.0;0.2726;0.0038;0.0597;0.0057;0.1355;0.2048;0.06;0.0102;0.0045;0.1716;0.0659;0.0057
01-11-22;1;Agriculture, forestry and fishing;0.0541;0.9297;0.0001;0.0024;0.0001;0.0021;0.0043;0.0013;0.0001;0.0;0.0052;0.0005;0.0001
01-11-22;2;Mining;0.0141;0.0002;0.9788;0.0008;0.0004;0.0019;0.0008;0.0003;0.0001;0.0001;0.0026;0.0;0.0
01-11-22;3;Manufacturing;0.0318;0.0025;0.0003;0.9517;0.0002;0.0033;0.0037;0.0011;0.0001;0.0001;0.0045;0.0007;0.0
01-11-22;4;Electricity, gas, water and waste management;0.0231;0.0011;0.0005;0.0012;0.9613;0.0047;0.0015;0.0011;0.0004;0.0;0.0042;0.0009;0.0
01-11-22;5;Construction;0.0678;0.0035;0.0004;0.0032;0.0006;0.9122;0.0026;0.0016;0.0002;0.0002;0.0068;0.0008;0.0
01-11-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-11-22;7;Transport, communications and information services;0.0308;0.0011;0.0002;0.0009;0.0002;0.0017;0.0028;0.9568;0.0006;0.0;0.0039;0.001;0.0
01-11-22;8;Financial intermediation;0.0173;0.0002;0.0001;0.0003;0.0001;0.0006;0.0017;0.001;0.9722;0.0011;0.0048;0.0006;0.0
01-11-22;9;Real estate and housing services;0.0326;0.0009;0.0001;0.001;0.0001;0.0029;0.0019;0.0009;0.0007;0.9527;0.0036;0.0023;0.0001
01-11-22;10;Business services;0.048;0.0029;0.0003;0.003;0.0006;0.004;0.0061;0.0031;0.0006;0.0002;0.9278;0.0034;0.0001
01-11-22;11;Personal services;0.0237;0.0007;0.0001;0.0007;0.0;0.0007;0.0019;0.0008;0.0002;0.0001;0.0032;0.9678;0.0002
01-11-22;12;Public administration;0.0141;0.0007;0.0;0.0003;0.0001;0.0005;0.001;0.0003;0.0001;0.0;0.0009;0.0018;0.9802
01-12-22;0;Not_Present;0.0;0.2364;0.0041;0.0549;0.0063;0.1212;0.2293;0.059;0.013;0.0041;0.1924;0.0694;0.0098
01-12-22;1;Agriculture, forestry and fishing;0.075;0.9066;0.0;0.0018;0.0001;0.0025;0.0049;0.0016;0.0001;0.0001;0.0065;0.0006;0.0001
01-12-22;2;Mining;0.0171;0.0006;0.9766;0.0004;0.0004;0.0018;0.0004;0.0007;0.0001;0.0;0.0018;0.0001;0.0
01-12-22;3;Manufacturing;0.0346;0.0034;0.0002;0.9489;0.0001;0.0032;0.0031;0.0011;0.0001;0.0001;0.0041;0.0009;0.0
01-12-22;4;Electricity, gas, water and waste management;0.0213;0.0016;0.0004;0.0011;0.9665;0.0023;0.0015;0.0011;0.0004;0.0002;0.0029;0.0008;0.0
01-12-22;5;Construction;0.0751;0.0039;0.0002;0.0023;0.0006;0.9056;0.0025;0.0016;0.0001;0.0004;0.0064;0.001;0.0001
01-12-22;6;Wholesale and retail trade;;;;;;;;;;;;;
01-12-22;7;Transport, communications and information services;0.0327;0.0015;0.0001;0.0008;0.0002;0.0014;0.0024;0.9546;0.0009;0.0001;0.0037;0.0014;0.0001
01-12-22;8;Financial intermediation;0.0221;0.0006;0.0002;0.0003;0.0001;0.0007;0.0013;0.0009;0.97;0.0002;0.0026;0.001;0.0001
01-12-22;9;Real estate and housing services;0.0347;0.001;0.0;0.0037;0.0001;0.0036;0.0036;0.0009;0.0011;0.9449;0.0037;0.0026;0.0
01-12-22;10;Business services;0.0481;0.0034;0.0004;0.0027;0.0004;0.0038;0.0058;0.0035;0.0014;0.0002;0.9266;0.0035;0.0001
01-12-22;11;Personal services;0.03;0.0008;0.0;0.0006;0.0001;0.0007;0.0022;0.0007;0.0003;0.0001;0.0031;0.9612;0.0002
01-12-22;12;Public administration;0.0245;0.0014;0.0001;0.0003;0.0001;0.0003;0.0017;0.0006;0.0001;0.0;0.0008;0.0012;0.9689
01-01-23;0;Not_Present;0.0;0.1429;0.0049;0.0713;0.0086;0.1717;0.2089;0.0654;0.011;0.0053;0.2001;0.0938;0.0162
01-01-23;1;Agriculture, forestry and fishing;0.2116;0.7603;0.0001;0.004;0.0002;0.0058;0.0066;0.0018;0.0002;0.0001;0.0074;0.0015;0.0004
01-01-23;2;Mining;0.0182;0.0001;0.9749;0.0009;0.0001;0.0021;0.0004;0.0008;0.0001;0.0;0.0019;0.0003;0.0001
01-01-23;3;Manufacturing;0.0471;0.0019;0.0001;0.9358;0.0003;0.0039;0.0036;0.0011;0.0001;0.0;0.005;0.001;0.0001
01-01-23;4;Electricity, gas, water and waste management;0.0269;0.0008;0.0006;0.0014;0.9571;0.0043;0.0024;0.0015;0.0002;0.0001;0.0038;0.0009;0.0001
01-01-23;5;Construction;0.0906;0.002;0.0005;0.0033;0.0009;0.8887;0.0026;0.0018;0.0003;0.0007;0.0069;0.0014;0.0004
01-01-23;6;Wholesale and retail trade;;;;;;;;;;;;;
01-01-23;7;Transport, communications and information services;0.0457;0.0018;0.0002;0.001;0.0003;0.0031;0.0031;0.9387;0.0007;0.0001;0.0041;0.0012;0.0001
01-01-23;8;Financial intermediation;0.023;0.0005;0.0001;0.001;0.0002;0.0005;0.0023;0.0014;0.9645;0.0007;0.0039;0.0018;0.0
01-01-23;9;Real estate and housing services;0.0472;0.0006;0.0;0.0016;0.0003;0.0065;0.005;0.0012;0.0012;0.9267;0.0078;0.002;0.0
01-01-23;10;Business services;0.0698;0.0031;0.0004;0.0029;0.0005;0.0049;0.0064;0.003;0.0015;0.0004;0.9012;0.0058;0.0002
01-01-23;11;Personal services;0.0485;0.0007;0.0001;0.0007;0.0002;0.0009;0.0023;0.0007;0.0002;0.0001;0.005;0.9403;0.0004
01-01-23;12;Public administration;0.0462;0.0015;0.0001;0.0001;0.0002;0.0002;0.0015;0.0008;0.0;0.0;0.0013;0.0024;0.9458
01-02-23;0;Not_Present;0.0;0.1483;0.0049;0.0695;0.0086;0.1783;0.2022;0.0662;0.0105;0.0051;0.2173;0.083;0.006
01-02-23;1;Agriculture, forestry and fishing;0.1579;0.8208;0.0;0.0038;0.0002;0.0037;0.0048;0.0013;0.0001;0.0;0.0061;0.0011;0.0002
01-02-23;2;Mining;0.0163;0.0003;0.9762;0.0006;0.0002;0.0019;0.001;0.0006;0.0001;0.0001;0.0022;0.0004;0.0001
01-02-23;3;Manufacturing;0.0399;0.0014;0.0001;0.9461;0.0003;0.0034;0.0027;0.0009;0.0002;0.0001;0.004;0.0009;0.0
01-02-23;4;Electricity, gas, water and waste management;0.0309;0.0008;0.0003;0.0013;0.9548;0.0047;0.0015;0.0012;0.0003;0.0001;0.0033;0.0009;0.0
01-02-23;5;Construction;0.0821;0.0016;0.0003;0.0027;0.0007;0.9015;0.0021;0.0013;0.0002;0.0002;0.0064;0.0009;0.0
01-02-23;6;Wholesale and retail trade;;;;;;;;;;;;;
01-02-23;7;Transport, communications and information services;0.0362;0.0009;0.0001;0.001;0.0002;0.0017;0.0018;0.9527;0.0004;0.0001;0.0039;0.0009;0.0001
01-02-23;8;Financial intermediation;0.023;0.0005;0.0001;0.0004;0.0;0.0008;0.0018;0.0007;0.9682;0.0007;0.0027;0.001;0.0
01-02-23;9;Real estate and housing services;0.0419;0.0;0.0;0.0007;0.0;0.0036;0.0036;0.0009;0.0019;0.9421;0.0029;0.0023;0.0001
01-02-23;10;Business services;0.0587;0.0018;0.0003;0.0025;0.0004;0.004;0.0048;0.0024;0.0006;0.0002;0.9205;0.0037;0.0001
01-02-23;11;Personal services;0.0337;0.0003;0.0001;0.0005;0.0001;0.0008;0.0016;0.0006;0.0002;0.0001;0.0037;0.9582;0.0001
01-02-23;12;Public administration;0.0363;0.0004;0.0;0.0004;0.0;0.0007;0.0008;0.0003;0.0002;0.0;0.0011;0.0063;0.9535
01-03-23;0;Not_Present;0.0;0.0912;0.0049;0.0647;0.0064;0.1612;0.1995;0.0666;0.0118;0.0043;0.1777;0.1948;0.017
01-03-23;1;Agriculture, forestry and fishing;0.1424;0.8365;0.0;0.0032;0.0001;0.0036;0.0044;0.0013;0.0002;0.0001;0.0064;0.0014;0.0003
01-03-23;2;Mining;0.0203;0.0001;0.9753;0.0004;0.0001;0.0014;0.0006;0.0003;0.0001;0.0;0.0013;0.0002;0.0
01-03-23;3;Manufacturing;0.0417;0.0011;0.0002;0.9441;0.0001;0.003;0.0035;0.0009;0.0002;0.0001;0.0036;0.0013;0.0
01-03-23;4;Electricity, gas, water and waste management;0.0351;0.0006;0.0005;0.0011;0.9461;0.007;0.0021;0.0015;0.0001;0.0001;0.0045;0.0011;0.0003
01-03-23;5;Construction;0.076;0.0012;0.0004;0.0026;0.0006;0.9072;0.0025;0.0013;0.0002;0.0003;0.0065;0.0012;0.0001
01-03-23;6;Wholesale and retail trade;;;;;;;;;;;;;
01-03-23;7;Transport, communications and information services;0.0373;0.0012;0.0002;0.001;0.0002;0.0018;0.0026;0.9499;0.0007;0.0001;0.0038;0.0011;0.0001
01-03-23;8;Financial intermediation;0.0194;0.0002;0.0;0.0006;0.0002;0.0007;0.0019;0.001;0.9718;0.0001;0.0026;0.0015;0.0
01-03-23;9;Real estate and housing services;0.0444;0.0009;0.0;0.0004;0.0003;0.0047;0.0041;0.0007;0.0016;0.937;0.0036;0.0023;0.0
01-03-23;10;Business services;0.0631;0.0019;0.0004;0.0026;0.0004;0.0041;0.0058;0.0024;0.0011;0.0001;0.9129;0.005;0.0002
01-03-23;11;Personal services;0.0476;0.0003;0.0;0.0007;0.0001;0.0008;0.0024;0.0007;0.0004;0.0001;0.0039;0.9423;0.0006
01-03-23;12;Public administration;0.0517;0.0007;0.0;0.0006;0.0001;0.0025;0.0013;0.0004;0.0001;0.0001;0.0013;0.0065;0.9347
01-04-23;0;Not_Present;0.0;0.0957;0.0048;0.0684;0.0077;0.1707;0.2077;0.0693;0.0141;0.005;0.2113;0.1295;0.0159
01-04-23;1;Agriculture, forestry and fishing;0.1481;0.8357;0.0001;0.0022;0.0003;0.0031;0.0038;0.0014;0.0001;0.0001;0.0038;0.001;0.0003
01-04-23;2;Mining;0.0156;0.0002;0.9792;0.0003;0.0006;0.0015;0.0004;0.0005;0.0001;0.0;0.0013;0.0003;0.0
01-04-23;3;Manufacturing;0.0451;0.0014;0.0002;0.9408;0.0001;0.0031;0.003;0.001;0.0002;0.0;0.0039;0.001;0.0001
01-04-23;4;Electricity, gas, water and waste management;0.0368;0.0002;0.0004;0.0006;0.9463;0.0066;0.0019;0.0018;0.0003;0.0002;0.0041;0.0008;0.0
01-04-23;5;Construction;0.0831;0.001;0.0003;0.0028;0.0006;0.9;0.0024;0.0015;0.0003;0.0004;0.0066;0.0009;0.0001
01-04-23;6;Wholesale and retail trade;;;;;;;;;;;;;
01-04-23;7;Transport, communications and information services;0.0416;0.0007;0.0003;0.0008;0.0001;0.0015;0.0027;0.9467;0.0006;0.0;0.0035;0.0013;0.0001
01-04-23;8;Financial intermediation;0.0247;0.0002;0.0001;0.0005;0.0;0.0006;0.0019;0.0008;0.9675;0.0003;0.0022;0.0012;0.0
01-04-23;9;Real estate and housing services;0.0384;0.0004;0.0;0.0006;0.0001;0.0044;0.0028;0.0009;0.0015;0.9449;0.0037;0.0022;0.0
01-04-23;10;Business services;0.0665;0.0013;0.0004;0.0026;0.0003;0.004;0.0058;0.0023;0.0008;0.0002;0.9113;0.0044;0.0002
01-04-23;11;Personal services;0.0327;0.0002;0.0;0.0008;0.0001;0.0006;0.0021;0.0007;0.0002;0.0001;0.0042;0.9578;0.0003
01-04-23;12;Public administration;0.0484;0.0003;0.0;0.0003;0.0;0.001;0.001;0.0002;0.0;0.0001;0.0017;0.0029;0.9442
01-05-23;0;Not_Present;0.0;0.0934;0.0054;0.0667;0.0073;0.1813;0.2133;0.068;0.0118;0.0046;0.2158;0.1166;0.0159
01-05-23;1;Agriculture, forestry and fishing;0.1394;0.846;0.0;0.0015;0.0001;0.003;0.0029;0.0013;0.0001;0.0001;0.0045;0.0008;0.0003
01-05-23;2;Mining;0.0153;0.0001;0.9773;0.0008;0.0003;0.0022;0.0003;0.0006;0.0001;0.0;0.0019;0.0012;0.0
01-05-23;3;Manufacturing;0.0391;0.0011;0.0002;0.9477;0.0001;0.0033;0.0028;0.0008;0.0002;0.0;0.0037;0.001;0.0001
01-05-23;4;Electricity, gas, water and waste management;0.027;0.0004;0.0003;0.0012;0.9591;0.0057;0.001;0.001;0.0001;0.0;0.0032;0.0008;0.0003
01-05-23;5;Construction;0.0706;0.0008;0.0003;0.0028;0.0006;0.9143;0.0018;0.0012;0.0002;0.0002;0.0063;0.0008;0.0001
01-05-23;6;Wholesale and retail trade;;;;;;;;;;;;;
01-05-23;7;Transport, communications and information services;0.0343;0.0005;0.0002;0.0008;0.0001;0.0016;0.0018;0.9556;0.0006;0.0001;0.0033;0.0011;0.0
01-05-23;8;Financial intermediation;0.0199;0.0002;0.0001;0.0002;0.0002;0.0005;0.0019;0.0009;0.9722;0.0003;0.0024;0.0011;0.0001
01-05-23;9;Real estate and housing services;0.0339;0.0001;0.0003;0.0012;0.0;0.0059;0.0031;0.0004;0.0009;0.948;0.0046;0.0015;0.0
